IdCabms,Descripcion,IdNivel,Partida1,Partida2,Estatus,Ccop,Pcontable,Descpartida,Historico_Clave_Cabm
C2310100036,CORTEZAS (EXCLUYE CORCHO Y CANELA),5,2501,2310,,23100036,1.1.4.4.1,,C690800020
C2310100040,FLOR,5,2501,2310,,23100040,1.1.4.4.1,,C690800022
C2310100044,GOMAS,5,2501,2310,,23100044,1.1.4.4.1,,C690800026
C2310100045,GOMORRESINA,5,2501,2310,,23100045,1.1.4.4.1,,C690800028
C2310100047,HIERBAS,5,2501,2310,,23100047,1.1.4.4.1,,C690800030
C2310100049,HOJAS,5,2501,2310,,23100049,1.1.4.4.1,,C690800032
C2370100018,LATEX,5,2501,2370,,23700018,1.1.4.4.7,,C690800034
C2310100060,NERVADURAS DE HOJA DE PALMA,5,2501,2310,,23100060,1.1.4.4.1,,C690800036
C2340100004,OLEORRESINA,5,2501,2340,,23400004,1.1.4.4.4,,C690800038
C2310100062,PASTAS,5,2501,2310,,23100062,1.1.4.4.1,,C690800040
C2310100064,RAICES,5,2501,2310,,23100064,1.1.4.4.1,,C690800042
C2310100066,RIZOMAS (BARBASCO),5,2501,2310,,23100066,1.1.4.4.1,,C690800044
C2310100069,TALLO,5,2501,2310,,23100069,1.1.4.4.1,,C690800046
C2340100005,TREMENTINA,5,2501,2340,,23400005,1.1.4.4.4,,C690800048
C2340100006,VISCOSA,5,2501,2340,,23400006,1.1.4.4.4,,C690800050
C2440100022,ASTILLA PARA CELULOSA,5,2501,2440,,,1.1.5.1.3,,C691000002
C2440100023,BRIQUETA PARA ASTILLA,5,2501,2440,,,1.1.5.1.3,,C691000004
C2470100026,CANCELERIA,5,2402,2470,,24700026,1.1.5.1.3,,C691000006
C2480100003,CHAPAS Y CONTRACHAPAS,5,2403,2480,,24800003,1.1.5.1.3,,C691000008
C2440100003,CIMBRAS,5,2402,2440,,24400003,1.1.5.1.3,,C691000010
C2440100004,CORTOS DE MADERA,5,2402,2440,,24400004,1.1.5.1.3,,C691000012
C2440100006,CRUCETAS DE MADERA,5,2402,2440,,24400006,1.1.5.1.3,,C691000014
C2440100007,CUADRADO ASERRADO LABRADO O PARA REASERRAR,5,2402,2440,,24400007,1.1.5.1.3,,C691000016
C2440100009,DUELAS MACHIHEMBRADAS,5,2402,2440,,24400009,1.1.5.1.3,,C691000018
C2440100010,DUELAS PARA TONEL DE MADERA,5,2402,2440,,24400010,1.1.5.1.3,,C691000020
C2440100011,DURMIENTE (ASERRADOLABRADOPRESERVADO),5,2402,2440,,24400011,1.1.5.1.3,,C691000022
C2440100024,EMPAQUES Y EMBALAJES,5,2501,2440,,,1.1.5.1.3,,C691000024
C2440100025,ENVASES CAJAS,5,2501,2440,,,1.1.5.1.3,,C691000026
C2440100026,FAJILLA DE MADERA,5,2501,2440,,,1.1.5.1.3,,C691000028
C2440100027,FIBRACEL,5,2501,2440,,,1.1.5.1.3,,C691000030
C2440100028,FLITCHE ASERRADO,5,2501,2440,,,1.1.5.1.3,,C691000032
C2440100029,HORMAS DE MADERA,5,2501,2440,,,1.1.5.1.3,,C691000034
C2440100030,JUEGO DE CAMBIOS ASERRADO O LABRADO,5,2501,2440,,,1.1.5.1.3,,C691000036
C2480100026,LAMBRIN DE MADERA,5,2402,2470,,24700051,1.1.5.1.3,,C691000038
C2440100031,MADERA PARA CARROCERIA,5,2501,2440,,,1.1.5.1.3,,C691000040
C2440100032,MANGOS Y CABOS DE MADERA PARA HERRAMIENTA,5,2501,2440,,,1.1.5.1.3,,C691000042
C2440100033,MOLDURA DE MADERA,5,2501,2440,,,1.1.5.1.3,,C691000044
C2440100041,MORILLO DE MADERA,5,2402,2470,,24700076,1.1.5.1.3,,C691000046
C2440100034,PALILLOS,5,2501,2440,,,1.1.5.1.3,,C691000048
C2440100035,PALOS PARA ESCOBA,5,2501,2440,,,1.1.5.1.3,,C691000050
C2440100044,POLINES ASERRADO O LABRADO,5,2402,2470,,24700088,1.1.5.1.3,,C691000052
C2440100045,POSTES DE MADERA,5,2402,2470,,24700090,1.1.5.1.3,,C691000054
C2480100030,PUERTAS,5,2402,2470,,24700095,1.1.5.1.3,,C691000056
C2440100036,RECORTE DE MADERA,5,2501,2440,,,1.1.5.1.3,,C691000058
C2440100049,TABLAS Y TABLONES ASERRADOS O LABRADOS,5,2402,2470,,24700103,1.1.5.1.3,,C691000060
C2440100037,TABLETAS DE MADERA,5,2501,2440,,,1.1.5.1.3,,C691000062
C2440100038,TACONES DE MADERA,5,2501,2440,,,1.1.5.1.3,,C691000064
C2440100050,TARIMAS,5,2402,2470,,24700106,1.1.5.1.3,,C691000066
C2440100039,TIRAS DE MADERA,5,2501,2440,,,1.1.5.1.3,,C691000068
C2440100040,TUTORES O RODRIGONES,5,2501,2440,,,1.1.5.1.3,,C691000070
C2470100164,VENTANAS,5,2402,2470,,24700163,1.1.5.1.3,,C691000072
C2480100037,VIGAS ASERRADA O LABRADA,5,2402,2470,,24700165,1.1.5.1.3,,C691000074
C2480100013,MARCO DE MADERA,5,2403,2480,,24800013,1.1.5.1.3,,C691000076
C2480100020,TRIPLAY DE CAOBA,5,2403,2480,,24800020,1.1.5.1.3,,C691200002
C2480100021,TRIPLAY DE CEDRO,5,2403,2480,,24800021,1.1.5.1.3,,C691200004
C2480100022,TRIPLAY DE PINO,5,2403,2480,,24800022,1.1.5.1.3,,C691200006
C2480100001,ALAMBRE DE PUAS,5,2403,2480,,24800001,1.1.5.1.3,,C720200002
C2470100004,ALAMBRE DESNUDO DE ACERO,5,2501,2470,,24700004,1.1.5.1.3,,C720200004
C2470100005,ALAMBRE DESNUDO DE HIERRO,5,2501,2470,,24700005,1.1.5.1.3,,C720200006
C2470100006,ALAMBRE PARA CONSTRUCCION,5,2401,2470,,24700006,1.1.5.1.3,,C720200008
C2470100007,ALAMBRE PARA PREESFUERZO,5,2501,2470,,24700007,1.1.5.1.3,,C720200010
C2470100008,ALAMBRE RECOCIDO,5,2401,2470,,24700008,1.1.5.1.3,,C720200012
C2470100009,ALAMBRE REVESTIDO,5,2501,2470,,24700009,1.1.5.1.3,,C720200014
C2470100010,ALAMBRON,5,2401,2470,,24700010,1.1.5.1.3,,C720200016
C2470100011,ALEACIONES DE ALUMINIO,5,2501,2470,,24700011,1.1.5.1.3,,C720200020
C2470100012,ALEACIONES DE COBRE,5,2501,2470,,24700012,1.1.5.1.3,,C720200022
C2470100013,ALEACIONES DE NIQUEL,5,2501,2470,,24700013,1.1.5.1.3,,C720200024
C2470100014,ALEACIONES DE PLOMO,5,2501,2470,,24700014,1.1.5.1.3,,C720200026
C2470100015,ANGULOS Y SOLERAS DE HIERRO Y ACERO,5,2501,2470,,24700015,1.1.5.1.3,,C720200028
C2470100018,BARRAS HUECAS DE HIERRO Y ACERO,5,2501,2470,,24700018,1.1.5.1.3,,C720200030
C2470100020,BARRAS MACIZAS DE HIERRO Y ACERO,5,2501,2470,,24700020,1.1.5.1.3,,C720200032
C2360100002,BILLET,5,2401,2430,,,1.1.5.1.3,,C720200034
C2470100022,BLOQUES DE HIERRO Y ACERO,5,2501,2470,,24700022,1.1.5.1.3,,C720200036
C2470100025,CABLES DE HIERRO Y ACERO,5,2501,2470,,24700025,1.1.5.1.3,,C720200038
C2470100031,DESBASTES DE HIERRO Y ACERO,5,2501,2470,,24700031,1.1.5.1.3,,C720200044
C2470100033,FERRO MANGANESO,5,2501,2470,,24700033,1.1.5.1.3,,C720200046
C2470100034,FERRO SILICIO,5,2501,2470,,24700034,1.1.5.1.3,,C720200048
C2470100035,FERRO-ALEACIONES,5,2501,2470,,24700035,1.1.5.1.3,,C720200050
C2470100036,FERROCROMO,5,2501,2470,,24700036,1.1.5.1.3,,C720200052
C2470100037,FERROFOSFORO,5,2501,2470,,24700037,1.1.5.1.3,,C720200054
C2470100038,FERROMOLIBDENO,5,2501,2470,,24700038,1.1.5.1.3,,C720200056
C2470100039,FERRONIQUEL,5,2501,2470,,24700039,1.1.5.1.3,,C720200058
C2470100041,FIERRO GRIS,5,2501,2470,,24700041,1.1.5.1.3,,C720200060
C2470100042,FLEJES DE HIERRO Y ACERO,5,2501,2470,,24700042,1.1.5.1.3,,C720200062
C2470100043,GALAPAGOS,5,2501,2470,,24700043,1.1.5.1.3,,C720200064
C2470100045,HIERRO O ACERO ESPONJOSO,5,2501,2470,,24700045,1.1.5.1.3,,C720200066
C2470100048,HOJALATA,5,2501,2470,,24700048,1.1.5.1.3,,C720200068
C2470100052,LAMINA DE ACERO,5,2501,2470,,24700052,1.1.5.1.3,,C720200070
C2470100053,LAMINA DE ACERO ACABADO EN CALIENTE,5,2501,2470,,24700053,1.1.5.1.3,,C720200072
C2470100054,LAMINA DE ACERO ACABADO EN FRIO,5,2501,2470,,24700054,1.1.5.1.3,,C720200074
C2470100055,LAMINA GALVANIZADA,5,2501,2470,,24700055,1.1.5.1.3,,C720200076
C2470100056,LAMINACION PRIMARIA DE HIERRO Y ACERO,5,2501,2470,,24700056,1.1.5.1.3,,C720200078
C2470100058,LAMINAS DE HIERRO Y ACERO,5,2501,2470,,24700058,1.1.5.1.3,,C720200080
C2360100003,LINGOTES,5,2501,2410,,,1.1.5.1.3,,C720200082
C2470100064,MALLA DE ACERO,5,2401,2470,,24700064,1.1.5.1.3,,C720200084
C2960100238,MASAS,5,2501,2410,,,1.1.5.1.3,,C720200086
C2470100080,PALANQUILLA DE HIERRO Y ACERO,5,2501,2470,,24700080,1.1.5.1.3,,C720200088
C2470100082,PERFILES DE HIERRO Y ACERO,5,2501,2470,,24700082,1.1.5.1.3,,C720200090
C2470100086,PLANCHAS DE HIERRO Y ACERO,5,2501,2470,,24700086,1.1.5.1.3,,C720200092
C2470100087,PLOMO AFINADO,5,2501,2470,,24700087,1.1.5.1.3,,C720200094
C2470100089,POLVO DE HIERRO Y ACERO,5,2501,2470,,24700089,1.1.5.1.3,,C720200096
C2470100099,RODILLOS DE HIERRO Y ACERO,5,2501,2470,,24700099,1.1.5.1.3,,C720200098
C2470100115,TOCHOS DE ACERO,5,2501,2470,,24700115,1.1.5.1.3,,C720200100
C2470100116,TOCHOS PARA FUNDICION,5,2501,2470,,24700116,1.1.5.1.3,,C720200102
C2470100162,VARILLA CORRUGADA,5,2401,2470,,24700162,1.1.5.1.3,,C720200104
C2470100167,ZINC AFINADO,5,2501,2470,,24700167,1.1.5.1.3,,C720200106
C2470100096,PUERTAS METALICAS,5,2402,2470,,24700096,1.1.5.1.3,,C720200108
C2470100003,ALAMBRE,5,2501,2470,,24700003,1.1.5.1.3,,C720200110
C2410100012,AZULEJO,5,2402,2410,,24100012,1.1.5.1.3,,C720400002
C2470100021,BLOQUES,5,2402,2470,,24700021,1.1.5.1.3,,C720400004
C2410100179,LOSAS LOSETAS Y MOSAICOS,5,2402,2470,,24700062,1.1.5.1.3,,C720400006
C2410100180,MARMOLES,5,2402,2470,,24700074,1.1.5.1.3,,C720400008
C2410100184,TERRAZOS,5,2402,2470,,24700110,1.1.5.1.3,,C720400010
C2430100002,TABLA ROCA,5,2402,2470,,24700102,1.1.5.1.3,,C720400012
C2450100002,CRISTAL FLOTADO,5,2402,2450,,24500002,1.1.5.1.3,,C720405002
C2450100003,CRISTAL REFRACTARIO,5,2402,2450,,24500003,1.1.5.1.3,,C720405004
C2470100040,FIBRA DE VIDRIO,5,2402,2470,,24700040,1.1.5.1.3,,C720405008
C2450100005,VIDRIO CURVO LAMINADO,5,2402,2450,,24500005,1.1.5.1.3,,C720405010
C2450100006,VIDRIO CURVO TEMPLADO,5,2402,2450,,24500006,1.1.5.1.3,,C720405012
C2450100007,VIDRIO DE BLOQUE,5,2402,2450,,24500007,1.1.5.1.3,,C720405014
C2450100008,VIDRIO OPTICO,5,2402,2450,,24500008,1.1.5.1.3,,C720405016
C2450100009,VIDRIO PLANO ESMERILADO Y OPACO,5,2402,2450,,24500009,1.1.5.1.3,,C720405018
C2450100010,VIDRIO PLANO LABRADO,5,2402,2450,,24500010,1.1.5.1.3,,C720405020
"C2450100011
C2450100012",VIDRIO PLANO LISO,5,2402,2450,,24500011,1.1.5.1.3,,C720405022
C2550100051,TUBOS CAPILARES,5,2506,2550,,25500051,1.1.5.1.4,,C720405026
C2550100055,VIDRIO DE CRISTAL DE CUARZO,5,2506,2550,,25500055,1.1.5.1.4,,C720405028
C2550100018,FRASCO AMBAR,5,2506,2550,,25500018,1.1.5.1.4,,C720405030
C2470100001,ABRAZADERAS METALICAS PARA TUBERIA,5,2402,2470,,24700001,1.1.5.1.3,,C720600002
C2470100002,ADAPTADORES METALICOS PARA TUBERIA,5,2402,2470,,24700002,1.1.5.1.3,,C720600004
C2470100023,BRIDAS METALICAS PARA TUBERIA,5,2402,2470,,24700023,1.1.5.1.3,,C720600006
C2470100028,CODOS METALICOS PARA TUBERIA,5,2402,2470,,24700028,1.1.5.1.3,,C720600008
C2470100029,COPLES METALICOS PARA TUBERIA,5,2402,2470,,24700029,1.1.5.1.3,,C720600010
C2470100030,CRUCES METALICAS PARA TUBERIA,5,2402,2470,,24700030,1.1.5.1.3,,C720600012
C2470100079,NIPLES METALICOS PARA TUBERIA,5,2402,2470,,24700079,1.1.5.1.3,,C720600014
C2470100083,PERFILES TUBULARES,5,2402,2470,,24700083,1.1.5.1.3,,C720600016
C2470100097,REDUCCIONES METALICAS PARA TUBERIA,5,2402,2470,,24700097,1.1.5.1.3,,C720600018
C2470100101,SOPORTES METALICOS PARA TUBERIA,5,2402,2470,,24700101,1.1.5.1.3,,C720600020
C2470100105,TAPONES METALICOS PARA TUBERIA,5,2402,2470,,24700105,1.1.5.1.3,,C720600022
C2470100111,TES METALICAS PARA TUBERIA,5,2402,2470,,24700111,1.1.5.1.3,,C720600024
C2480100032,TUBERIA CONDUIT Y SUS ACCESORIOS,5,2402,2470,,24700120,1.1.5.1.3,,C720600026
C2470100126,TUBOS DE ACERO,5,2402,2470,,24700126,1.1.5.1.3,,C720600028
C2470100127,TUBOS DE ACERO AUTENTICO SIN COSTURA,5,2402,2470,,24700127,1.1.5.1.3,,C720600030
C2470100128,TUBOS DE ACERO BAJO CARBON SIN COSTURA,5,2402,2470,,24700128,1.1.5.1.3,,C720600032
C2470100129,TUBOS DE ACERO INOXIDABLE,5,2402,2470,,24700129,1.1.5.1.3,,C720600034
C2470100130,TUBOS DE ACERO MEDIO CARBON SIN COSTURA,5,2402,2470,,24700130,1.1.5.1.3,,C720600036
C2470100131,TUBOS DE ACERO NEGRO SIN COSTURA,5,2402,2470,,24700131,1.1.5.1.3,,C720600038
C2470100132,TUBOS DE ALUMINIO,5,2402,2470,,24700132,1.1.5.1.3,,C720600040
C2470100133,TUBOS DE BRONCE O LATON,5,2402,2470,,24700133,1.1.5.1.3,,C720600042
C2470100134,TUBOS DE COBRE,5,2402,2470,,24700134,1.1.5.1.3,,C720600044
C2470100135,TUBOS DE HIERRO FUNDIDO CON COSTURA,5,2402,2470,,24700135,1.1.5.1.3,,C720600046
C2470100136,TUBOS DE PLOMO,5,2402,2470,,24700136,1.1.5.1.3,,C720600048
C2470100137,TUBOS GALVANIZADOS,5,2402,2470,,24700137,1.1.5.1.3,,C720600050
C2470100141,VALVULAS CON MANDO NEUMATICO IMPULSORAS,5,2402,2470,,24700141,1.1.5.1.3,,C720600054
C2470100142,VALVULAS DE ASIENTO DE 3 O MAS VIAS,5,2402,2470,,24700142,1.1.5.1.3,,C720600056
C2470100143,VALVULAS DE COMPUERTA,5,2402,2470,,24700143,1.1.5.1.3,,C720600058
C2470100144,VALVULAS DE CONTROL HIDRAULICO,5,2402,2470,,24700144,1.1.5.1.3,,C720600060
C2470100145,VALVULAS DE DIAFRAGMA,5,2402,2470,,24700145,1.1.5.1.3,,C720600062
C2470100146,VALVULAS DE ENGRANES,5,2402,2470,,24700146,1.1.5.1.3,,C720600064
C2470100147,VALVULAS DE EXPANSION TERMOSTATICA,5,2402,2470,,24700147,1.1.5.1.3,,C720600066
C2470100148,VALVULAS DE FUNCIONAMIENTO AUTOMATICO,5,2402,2470,,24700148,1.1.5.1.3,,C720600068
C2470100149,VALVULAS DE GLOBO,5,2402,2470,,24700149,1.1.5.1.3,,C720600070
C2470100150,VALVULAS DE INYECCION PARA COMPRESORAS,5,2402,2470,,24700150,1.1.5.1.3,,C720600072
C2470100151,VALVULAS DE MARIPOSA,5,2402,2470,,24700151,1.1.5.1.3,,C720600074
C2470100152,VALVULAS DE PISTON DE MAS DE 3 VIAS,5,2402,2470,,24700152,1.1.5.1.3,,C720600076
C2470100153,VALVULAS DE RETENCION DE AIRE,5,2402,2470,,24700153,1.1.5.1.3,,C720600078
C2470100154,VALVULAS DE SEGURIDAD,5,2402,2470,,24700154,1.1.5.1.3,,C720600080
C2470100155,VALVULAS DE TIPO ANGULO,5,2402,2470,,24700155,1.1.5.1.3,,C720600082
C2470100156,VALVULAS DE VASTAGO DESLIZABLE,5,2402,2470,,24700156,1.1.5.1.3,,C720600084
C2470100157,VALVULAS ELECTRONICAS,5,2402,2470,,24700157,1.1.5.1.3,,C720600086
C2470100158,VALVULAS MACHO (TAPON Y ESFERICAS),5,2402,2470,,24700158,1.1.5.1.3,,C720600088
C2470100159,VALVULAS NEUMATICAS,5,2402,2470,,24700159,1.1.5.1.3,,C720600090
C2470100161,VALVULAS REDUCTORAS DE PRESION,5,2402,2470,,24700161,1.1.5.1.3,,C720600092
C2470100166,YES METALICAS PARA TUBERIA,5,2402,2470,,24700166,1.1.5.1.3,,C720600094
C2430100001,CAL,5,2401,2430,,24300001,1.1.5.1.3,,C720800002
C2420100024,MORTERO,5,2401,2420,,24200024,1.1.5.1.3,,C720800004
C2410100137,PUZOLANA,5,2401,2410,,24100137,1.1.5.1.3,,C720800006
C2410100154,TABIQUES DE CEMENTO Y ARENA (TABICON),5,2401,2410,,24100154,1.1.5.1.3,,C720800008
C2490100005,BLANCO DE ESPAÑA,5,2401,2490,,24900005,1.1.5.1.3,,C720800012
C2420100002,ASFALTO FMO,5,2401,2420,,24200002,1.1.5.1.3,,C720805002
C2420100003,ASFALTO FRI,5,2401,2420,,24200003,1.1.5.1.3,,C720805004
C2420100004,ASFALTO FRO,5,2401,2420,,24200004,1.1.5.1.3,,C720805006
C2420100005,ASFALTO OXIDADO,5,2401,2420,,24200005,1.1.5.1.3,,C720805008
C2420100006,ASFALTO PURO,5,2401,2420,,24200006,1.1.5.1.3,,C720805010
C2420100019,EMULSION ASFALTICA,5,2401,2420,,24200019,1.1.5.1.3,,C720805012
C2420100008,CEMENTO DE ESCORIA,5,2401,2420,,24200008,1.1.5.1.3,,C720810002
C2420100009,CEMENTO TIPO I,5,2401,2420,,24200009,1.1.5.1.3,,C720810004
C2420100010,CEMENTO TIPO II,5,2401,2420,,24200010,1.1.5.1.3,,C720810006
C2420100011,CEMENTO TIPO III,5,2401,2420,,24200011,1.1.5.1.3,,C720810008
C2420100012,CEMENTO TIPO IV,5,2401,2420,,24200012,1.1.5.1.3,,C720810010
C2420100013,CEMENTO TIPO V,5,2401,2420,,24200013,1.1.5.1.3,,C720810012
C2420100014,CONCRETO AISLANTE,5,2401,2420,,24200014,1.1.5.1.3,,C720815002
C2420100015,CONCRETO ASFALTICO,5,2401,2420,,24200015,1.1.5.1.3,,C720815004
C2420100016,CONCRETO PREMEZCLADO,5,2401,2420,,24200016,1.1.5.1.3,,C720815006
C2420100017,CONCRETO REFRACTARIO,5,2401,2420,,24200017,1.1.5.1.3,,C720815008
C2410100094,LADRILLOS DE ARCILLA,5,2401,2410,,24100094,1.1.5.1.3,,C720820002
C2410100095,LADRILLOS REFRACTARIOS DE ARCILLA,5,2401,2410,,24100095,1.1.5.1.3,,C720820004
C2410100113,MOSAICOS Y ZOCLOS DE ARCILLA,5,2401,2410,,24100113,1.1.5.1.3,,C720820006
C2410100153,TABIQUE COMUN RECOCIDO DE ARCILLA,5,2401,2410,,24100153,1.1.5.1.3,,C720820008
C2410100155,TABIQUES REFRACTARIOS DE ARCILLA,5,2401,2410,,24100155,1.1.5.1.3,,C720820010
C2410100157,TEJAS Y TERRAZOS DE ARCILLA,5,2401,2410,,24100157,1.1.5.1.3,,C720820012
C2470100046,HILOS CINTAS Y TELAS DE ASBESTO,5,2402,2470,,24700046,1.1.5.1.3,,C720825002
C2480100033,TUBERIA Y ACCESORIOS DE ASBESTO,5,2402,2470,,24700121,1.1.5.1.3,,C720825004
C2420100001,AISLANTES PARA TUBERIA DE ASBESTO-CEMENTO,5,2402,2420,,24200001,1.1.5.1.3,,C720830002
C2420100021,LAMINA DE ASBESTO-CEMENTO,5,2402,2420,,24200021,1.1.5.1.3,,C720830004
C2420100026,RECIPIENTES DE ASBESTO-CEMENTO,5,2402,2420,,24200026,1.1.5.1.3,,C720830006
C2420100029,TUBERIA Y ACCESORIOS DE ASBESTO-CEMENTO,5,2402,2420,,24200029,1.1.5.1.3,,C720830008
C2420100018,DURMIENTES DE CONCRETO,5,2402,2420,,24200018,1.1.5.1.3,,C720835002
C2420100007,LADRILLOS Y BLOCKS DE CONCRETO,5,2402,2420,,24200007,1.1.5.1.3,,C720835004
C2420100022,LAMINA DE CONCRETO,5,2402,2420,,24200022,1.1.5.1.3,,C720835006
C2420100023,LOSAS Y LOSETAS DE CONCRETO,5,2402,2420,,24200023,1.1.5.1.3,,C720835008
C2420100025,POSTES DE CONCRETO,5,2402,2420,,24200025,1.1.5.1.3,,C720835010
C2420100027,RECIPIENTES DE CONCRETO,5,2402,2420,,24200027,1.1.5.1.3,,C720835012
C2420100028,TETRAPODOS DE CONCRETO,5,2402,2420,,24200028,1.1.5.1.3,,C720835014
C2420100030,TUBERIA Y ACCESORIOS DE CONCRETO,5,2402,2420,,24200030,1.1.5.1.3,,C720835016
C2420100031,VIGAS Y PILOTES DE CONCRETO,5,2402,2420,,24200031,1.1.5.1.3,,C720835018
C2470100017,BARRAS HUECAS DE ACERO INOXIDABLE,5,2402,2470,,24700017,1.1.5.1.3,,C721000002
C2470100019,BARRAS MACIZAS DE ACERO INOXIDABLE,5,2402,2470,,24700019,1.1.5.1.3,,C721000004
C2470100057,LAMINAS DE ACERO INOXIDABLE,5,2402,2470,,24700057,1.1.5.1.3,,C721000006
C2470100081,PERFILES DE ACERO INOXIDABLE,5,2402,2470,,24700081,1.1.5.1.3,,C721000008
C2470100085,PLACAS DE ACERO INOXIDABLE,5,2402,2470,,24700085,1.1.5.1.3,,C721000010
C2470100067,MANUFACTURAS PRIMARIAS DE ALUMINIO,5,2402,2470,,24700067,1.1.5.1.3,,C721200002
C2470100068,MANUFACTURAS PRIMARIAS DE BRONCE,5,2402,2470,,24700068,1.1.5.1.3,,C721200004
C2470100069,MANUFACTURAS PRIMARIAS DE COBRE,5,2402,2470,,24700069,1.1.5.1.3,,C721200006
C2470100070,MANUFACTURAS PRIMARIAS DE ESTAÑO,5,2402,2470,,24700070,1.1.5.1.3,,C721200008
C2470100071,MANUFACTURAS PRIMARIAS DE LATON,5,2402,2470,,24700071,1.1.5.1.3,,C721200010
C2470100072,MANUFACTURAS PRIMARIAS DE PLOMO,5,2402,2470,,24700072,1.1.5.1.3,,C721200012
C2470100073,MANUFACTURAS PRIMARIAS DE ZINC,5,2402,2470,,24700073,1.1.5.1.3,,C721200014
C2710100002,ABRIGOS,5,2701,2710,,27100002,1.1.5.1.6,,C750200002
C2480100002,ALFOMBRAS,5,2403,2480,,24800002,1.1.5.1.3,,C750200004
C2750100001,ALMOHADAS Y COJINES,5,2701,2750,,27500001,1.1.5.1.6,,C750200006
C2710100019,BATAS,5,2701,2710,,27100019,1.1.5.1.6,,C750200008
C2710100022,BLUSAS,5,2701,2710,,27100022,1.1.5.1.6,,C750200010
C2710100034,CALCETAS,5,2701,2710,,27100034,1.1.5.1.6,,C750200012
C2710100035,CALCETINES,5,2701,2710,,27100035,1.1.5.1.6,,C750200014
C2710100036,CALZADO DE TELA,5,2701,2710,,27100036,1.1.5.1.6,,C750200016
C2710100038,CAMISAS PARA CABALLERO,5,2701,2710,,27100038,1.1.5.1.6,,C750200018
C2710100039,CAMISONES Y PIJAMAS,5,2701,2710,,27100039,1.1.5.1.6,,C750200020
C2710100046,CARPETAS,5,2701,2710,,27100046,1.1.5.1.6,,C750200022
C2750100002,CINTAS AGUJETAS LISTONES,5,2701,2750,,27500002,1.1.5.1.6,,C750200024
C2750100003,COBERTORES,5,2701,2750,,27500003,1.1.5.1.6,,C750200026
C2750100005,COLCHAS,5,2701,2750,,27500005,1.1.5.1.6,,C750200028
C2750100006,COLCHONES,5,2701,2750,,27500006,1.1.5.1.6,,C750200030
C2480100007,CORTINAS (MATERIAL NATURAL O ARTIFICIAL),5,2403,2480,,24800007,1.1.5.1.3,,C750200032
C2750100007,CORTINAS PARA BAÑO,5,2701,2750,,27500007,1.1.5.1.6,,C750200034
C2710100077,FALDAS,5,2701,2710,,27100077,1.1.5.1.6,,C750200036
C2710100080,FILIPINAS,5,2701,2710,,27100080,1.1.5.1.6,,C750200038
C2750100008,FUNDAS,5,2701,2750,,27500008,1.1.5.1.6,,C750200040
C2720100014,IMPERMEABLE,5,2702,2720,,27200014,1.1.5.1.6,,C750200042
C2750100009,JUEGOS PARA BAÑO,5,2701,2750,,27500009,1.1.5.1.6,,C750200044
C2480100012,LONAS,5,2403,2480,,24800012,1.1.5.1.3,,C750200046
C2750100010,MANTELES,5,2701,2750,,27500010,1.1.5.1.6,,C750200048
C2710100098,MEDIAS,5,2701,2710,,27100098,1.1.5.1.6,,C750200050
C2710100108,PANTALONES PARA CABALLERO,5,2701,2710,,27100108,1.1.5.1.6,,C750200052
C2710100109,PANTALONES PARA DAMA,5,2701,2710,,27100109,1.1.5.1.6,,C750200054
C2710100134,ROPA INTERIOR,5,2701,2710,,27100134,1.1.5.1.6,,C750200056
C2750100012,SABANAS,5,2701,2750,,27500012,1.1.5.1.6,,C750200058
C2480100016,SACOS Y COSTALES,5,2403,2480,,24800016,1.1.5.1.3,,C750200060
C2750100013,SERVILLETAS,5,2701,2750,,27500013,1.1.5.1.6,,C750200062
C2480100017,TAPETES,5,2403,2480,,24800017,1.1.5.1.3,,C750200064
C2480100018,TAPICES,5,2403,2480,,24800018,1.1.5.1.3,,C750200066
C2750100015,TOALLAS,5,2701,2750,,27500015,1.1.5.1.6,,C750200068
C2710100146,TRAJES PARA CABALLERO,5,2701,2710,,27100146,1.1.5.1.6,,C750200070
C2710100150,UNIFORMES DE TRABAJO,5,2701,2710,,27100150,1.1.5.1.6,,C750200072
C2710100151,UNIFORMES DEPORTIVOS,5,2701,2710,,27100151,1.1.5.1.6,,C750200074
C2710100152,UNIFORMES ESCOLARES,5,2701,2710,,27100152,1.1.5.1.6,,C750200076
C2710100153,UNIFORMES HOSPITALARIOS,5,2701,2710,,27100153,1.1.5.1.6,,C750200078
C2710100154,UNIFORMES MILITARES,5,2701,2710,,27100154,1.1.5.1.6,,C750200080
C2710100156,VESTIDOS,5,2701,2710,,27100156,1.1.5.1.6,,C750200082
C2710100110,PAÑAL DESHECHABLE,5,2701,2710,,27100110,1.1.5.1.6,,C750200084
C2320100001,ACETATO FIBRA CORTA,5,2501,2320,,23200001,1.1.4.4.2,,C750400002
C2320100002,ACETATO FILAMENTO CONTINUO,5,2501,2320,,23200002,1.1.4.4.2,,C750400004
C2320100003,ACRILICAS (FIBRAS),5,2501,2320,,23200003,1.1.4.4.2,,C750400006
C2320100004,ALGODON (NATURAL),5,2501,2320,,23200004,1.1.4.4.2,,C750400008
C2320100005,BORRA,5,2501,2320,,23200005,1.1.4.4.2,,C750400010
C2320100007,CUERDAS,5,2501,2320,,23200007,1.1.4.4.2,,C750400012
C2320100008,CUERDAS DE NYLON PARA LLANTAS,5,2501,2320,,23200008,1.1.4.4.2,,C750400014
